title;link
The Cry of the Icemark;www.goodreads.com/book/show/248309.The_Cry_of_the_Icemark
The Sweet Far Thing (Gemma Doyle, #3);www.goodreads.com/book/show/127459.The_Sweet_Far_Thing
Possession of My Soul (The Three Immortal Blades, #1);www.goodreads.com/book/show/21878763-possession-of-my-soul
Sheever's Journal, Diary of a Poison Master;www.goodreads.com/book/show/52022378-sheever-s-journal-diary-of-a-poison-master
Being a Witch, and Other Things I Didn't Ask For;www.goodreads.com/book/show/34186576-being-a-witch-and-other-things-i-didn-t-ask-for
The Guernsey Literary and Potato Peel Pie Society;www.goodreads.com/book/show/39832183-the-guernsey-literary-and-potato-peel-pie-society
Where'd You Go, Bernadette;www.goodreads.com/book/show/13526165-where-d-you-go-bernadette
The Light Between Oceans;www.goodreads.com/book/show/13158800-the-light-between-oceans
Taming Flame;www.goodreads.com/book/show/61608233-taming-flame
The Art of Racing in the Rain;www.goodreads.com/book/show/3153910-the-art-of-racing-in-the-rain
Room;www.goodreads.com/book/show/31685789-room
Looking for Alaska;www.goodreads.com/book/show/99561.Looking_for_Alaska
Heretical Fishing: A Cozy Guide to Annoying the Cults, Outsmarting the Fish, and Alienating Oneself;www.goodreads.com/book/show/208099994-heretical-fishing
Ask for Andrea;www.goodreads.com/book/show/60168787-ask-for-andrea
No One Can Know;www.goodreads.com/book/show/127305892-no-one-can-know
Lucky Son of a Gun (Demon Accords, #19);www.goodreads.com/book/show/203552477-lucky-son-of-a-gun
Pericles and Aspasia: A Story of Ancient Greece;www.goodreads.com/book/show/62986809-pericles-and-aspasia
The Club;www.goodreads.com/book/show/58536005-the-club
Outlander (Outlander, #1);www.goodreads.com/book/show/10964.Outlander
Victor's Blessing;www.goodreads.com/book/show/63140926-victor-s-blessing
Saint Richard Parker;www.goodreads.com/book/show/198132147-saint-richard-parker
Inara (Godfrey Davis, #3);www.goodreads.com/book/show/215186841-inara
The Very Secret Society of Irregular Witches;www.goodreads.com/book/show/60018635-the-very-secret-society-of-irregular-witches
The Roommate;www.goodreads.com/book/show/57040367-the-roommate
The Girl Who Was Taken;www.goodreads.com/book/show/39657755-the-girl-who-was-taken
Hello Beautiful;www.goodreads.com/book/show/61771675-hello-beautiful
The Marriage Portrait;www.goodreads.com/book/show/60353768-the-marriage-portrait
Think Twice (Myron Bolitar, #12);www.goodreads.com/book/show/198494009-think-twice
The Shards;www.goodreads.com/book/show/60880820-the-shards
Head Like a Hole;www.goodreads.com/book/show/61800582-head-like-a-hole
11/22/63;www.goodreads.com/book/show/10644930-11-22-63
The Language of Flowers;www.goodreads.com/book/show/10032672-the-language-of-flowers
The Girl in the Eagle's Talons (Millennium, #7);www.goodreads.com/book/show/75523433-the-girl-in-the-eagle-s-talons
Captive in the Dark (The Dark Duet, #1);www.goodreads.com/book/show/12513614-captive-in-the-dark
Fifty Shades of Grey (Fifty Shades, #1);www.goodreads.com/book/show/10818853-fifty-shades-of-grey
Keep It in the Family;www.goodreads.com/book/show/60109530-keep-it-in-the-family
Corrupt (Devil's Night, #1);www.goodreads.com/book/show/58124274-corrupt
Tears of Tess (Monsters in the Dark, #1);www.goodreads.com/book/show/18134894-tears-of-tess
It Ain't Me, Babe (Hades Hangmen, #1);www.goodreads.com/book/show/22020052-it-ain-t-me-babe
Truth (Consequences, #2);www.goodreads.com/book/show/16070018-truth
The Other Boleyn Girl (The Plantagenet and Tudor Novels, #9);www.goodreads.com/book/show/37470.The_Other_Boleyn_Girl
Girl with a Pearl Earring;www.goodreads.com/book/show/2865.Girl_with_a_Pearl_Earring
Shōgun (Asian Saga, #1);www.goodreads.com/book/show/52382796-sh-gun
The Thorn Birds;www.goodreads.com/book/show/3412.The_Thorn_Birds
The Clan of the Cave Bear (Earth's Children, #1);www.goodreads.com/book/show/40611463-the-clan-of-the-cave-bear
World Without End (Kingsbridge, #2);www.goodreads.com/book/show/5064.World_Without_End
Snow Flower and the Secret Fan;www.goodreads.com/book/show/40873273-snow-flower-and-the-secret-fan
The Historian;www.goodreads.com/book/show/10692.The_Historian
The Color Purple;www.goodreads.com/book/show/11486.The_Color_Purple
Dragonfly in Amber (Outlander, #2);www.goodreads.com/book/show/5364.Dragonfly_in_Amber
Lonesome Dove (Lonesome Dove, #1);www.goodreads.com/book/show/256008.Lonesome_Dove
Cold Mountain;www.goodreads.com/book/show/10920.Cold_Mountain
Roots: The Saga of an American Family;www.goodreads.com/book/show/546018.Roots
I, Claudius (Claudius, #1);www.goodreads.com/book/show/18765.I_Claudius
All the Light We Cannot See;www.goodreads.com/book/show/18143977-all-the-light-we-cannot-see
Year of Wonders;www.goodreads.com/book/show/4965.Year_of_Wonders
Sarah's Key;www.goodreads.com/book/show/556602.Sarah_s_Key
Drums of Autumn (Outlander, #4);www.goodreads.com/book/show/10988.Drums_of_Autumn
The Killer Angels (The Civil War Trilogy, #2);www.goodreads.com/book/show/682804.The_Killer_Angels
The Fiery Cross (Outlander, #5);www.goodreads.com/book/show/10967.The_Fiery_Cross
A Breath of Snow and Ashes (Outlander, #6);www.goodreads.com/book/show/10965.A_Breath_of_Snow_and_Ashes
Like Water for Chocolate;www.goodreads.com/book/show/6952.Like_Water_for_Chocolate
Fall of Giants (The Century Trilogy, #1);www.goodreads.com/book/show/7315573-fall-of-giants
The English Patient;www.goodreads.com/book/show/11713.The_English_Patient
Katherine;www.goodreads.com/book/show/33609.Katherine
The Witch of Blackbird Pond;www.goodreads.com/book/show/703292.The_Witch_of_Blackbird_Pond
The Sunne in Splendour;www.goodreads.com/book/show/119829.The_Sunne_in_Splendour
The Agony and the Ecstasy;www.goodreads.com/book/show/321552.The_Agony_and_the_Ecstasy
Island of the Blue Dolphins;www.goodreads.com/book/show/41044096-island-of-the-blue-dolphins
Fried Green Tomatoes at the Whistle Stop Cafe;www.goodreads.com/book/show/9375.Fried_Green_Tomatoes_at_the_Whistle_Stop_Cafe
The Scarlet Pimpernel;www.goodreads.com/book/show/136116.The_Scarlet_Pimpernel
Here Be Dragons (Welsh Princes, #1);www.goodreads.com/book/show/77449.Here_Be_Dragons
Wolf Hall (Thomas Cromwell, #1);www.goodreads.com/book/show/6101138-wolf-hall
The Queen's Fool (The Plantagenet and Tudor Novels, #12);www.goodreads.com/book/show/252499.The_Queen_s_Fool
The Boleyn Inheritance (The Plantagenet and Tudor Novels, #10);www.goodreads.com/book/show/16180.The_Boleyn_Inheritance
Pope Joan;www.goodreads.com/book/show/27252.Pope_Joan
The House of the Spirits;www.goodreads.com/book/show/9328.The_House_of_the_Spirits
Moloka'i (Moloka'i, #1);www.goodreads.com/book/show/3273.Moloka_i
Sarum: The Novel of England;www.goodreads.com/book/show/1853145.Sarum
Daughter of Fortune;www.goodreads.com/book/show/16527.Daughter_of_Fortune
The Bronze Horseman (The Bronze Horseman, #1);www.goodreads.com/book/show/41014505-the-bronze-horseman
Tai-Pan (Asian Saga, #2);www.goodreads.com/book/show/42933.Tai_Pan
Alias Grace;www.goodreads.com/book/show/72579.Alias_Grace
Ivanhoe;www.goodreads.com/book/show/6440.Ivanhoe
Centennial;www.goodreads.com/book/show/133430.Centennial
The Nightingale;www.goodreads.com/book/show/21853621-the-nightingale
Hawaii;www.goodreads.com/book/show/12658.Hawaii
The First Man in Rome (Masters of Rome, #1);www.goodreads.com/book/show/480570.The_First_Man_in_Rome
Nefertiti;www.goodreads.com/book/show/481446.Nefertiti
The Birth of Venus;www.goodreads.com/book/show/28078.The_Birth_of_Venus
North and South (North and South, #1);www.goodreads.com/book/show/159178.North_and_South
Possession;www.goodreads.com/book/show/41219.Possession
One Thousand White Women: The Journals of May Dodd (One Thousand White Women, #1);www.goodreads.com/book/show/33512.One_Thousand_White_Women
Forever Amber;www.goodreads.com/book/show/5368.Forever_Amber
The French Lieutenant’s Woman;www.goodreads.com/book/show/56034.The_French_Lieutenant_s_Woman
The Last Kingdom (The Saxon Stories, #1);www.goodreads.com/book/show/68527.The_Last_Kingdom
The Cider House Rules;www.goodreads.com/book/show/4687.The_Cider_House_Rules
London;www.goodreads.com/book/show/92160.London
Beloved (Beloved Trilogy, #1);www.goodreads.com/book/show/6149.Beloved
The Complete Aubrey/Maturin Novels (5 Volumes);www.goodreads.com/book/show/24520.The_Complete_Aubrey_Maturin_Novels
Sarah, Plain and Tall (Sarah, Plain and Tall, #1);www.goodreads.com/book/show/106264.Sarah_Plain_and_Tall
The Far Pavilions;www.goodreads.com/book/show/10222.The_Far_Pavilions
People of the Book;www.goodreads.com/book/show/1379961.People_of_the_Book
Gates of Fire;www.goodreads.com/book/show/1305.Gates_of_Fire
The Kitchen House;www.goodreads.com/book/show/6837103-the-kitchen-house
Pompeii;www.goodreads.com/book/show/880.Pompeii
March;www.goodreads.com/book/show/13529.March
Lincoln;www.goodreads.com/book/show/8716.Lincoln
An Echo in the Bone (Outlander, #7);www.goodreads.com/book/show/2832909-an-echo-in-the-bone
"When Christ and His Saints Slept (Plantagenets #1; Henry II and Eleanor of Aquitaine, #1)";www.goodreads.com/book/show/43841.When_Christ_and_His_Saints_Slept
The Source;www.goodreads.com/book/show/12657.The_Source
Things Fall Apart (The African Trilogy, #1);www.goodreads.com/book/show/37781.Things_Fall_Apart
The Crimson Petal and the White;www.goodreads.com/book/show/40200.The_Crimson_Petal_and_the_White
The Crystal Cave (Arthurian Saga, #1);www.goodreads.com/book/show/82192.The_Crystal_Cave
The Game of Kings (The Lymond Chronicles, #1);www.goodreads.com/book/show/112077.The_Game_of_Kings
Aztec (Aztec, #1);www.goodreads.com/book/show/550454.Aztec
Caddie Woodlawn (Caddie Woodlawn, #1);www.goodreads.com/book/show/205821.Caddie_Woodlawn
The Naga Next Door (Possessive Monsters #3);www.goodreads.com/book/show/156968385-the-naga-next-door
Running for the Hills (The Burbs #2);www.goodreads.com/book/show/57693271-running-for-the-hills
Managing the Matthews;www.goodreads.com/book/show/62997270-managing-the-matthews
Passing the Red Line (Chicago Dark Knights #2);www.goodreads.com/book/show/123736329-passing-the-red-line
Linc (The Black Roses MC #1);www.goodreads.com/book/show/178621957-linc
Daring the Hockey Player (Ice Dragons Hockey #2);www.goodreads.com/book/show/152181530-daring-the-hockey-player
Bad Luck Charm (Witch City, #1);www.goodreads.com/book/show/160791204-bad-luck-charm
Burning Justice (K-9 Special Ops, 2);www.goodreads.com/book/show/60827567-burning-justice
Faithful Rhythm (The Bedroom Tour #2);www.goodreads.com/book/show/174710645-faithful-rhythm
Fake Around and Find Out (Happy Haven, #1);www.goodreads.com/book/show/186750836-fake-around-and-find-out
Insatiable (The Edge of Darkness, #1);www.goodreads.com/book/show/187012471-insatiable
Big Little Spells (Witchlore #2);www.goodreads.com/book/show/62062468-big-little-spells
Rent to Be;www.goodreads.com/book/show/61077261-rent-to-be
Reign (American Royals, #4);www.goodreads.com/book/show/61948564-reign
The Monster King (Earth's Nexus #3);www.goodreads.com/book/show/108517009-the-monster-king
New Adult (Boy Meets Boy, #3);www.goodreads.com/book/show/62928977-new-adult
Nanny for the Ice Dragon Daddy (Shifter Needs a Nanny #8);www.goodreads.com/book/show/63884031-nanny-for-the-ice-dragon-daddy
A Kingdom This Cursed and Empty (Kingdom of Lies, #2);www.goodreads.com/book/show/123385361-a-kingdom-this-cursed-and-empty
Fragments (Alabaster Penitentiary #4);www.goodreads.com/book/show/177259830-fragments
Knot Letting You Go;www.goodreads.com/book/show/128080951-knot-letting-you-go
The Love Script (Love in the Spotlight, #1);www.goodreads.com/book/show/62611306-the-love-script
Stuck With You;www.goodreads.com/book/show/124028685-stuck-with-you
The Deja Glitch;www.goodreads.com/book/show/62366947-the-deja-glitch
How to Fake-Date a Vampire (Charming Cove, #2);www.goodreads.com/book/show/167817115-how-to-fake-date-a-vampire
Big Bad Alphas (Big Bad, #3);www.goodreads.com/book/show/75456718-big-bad-alphas
Deviant Virtue;www.goodreads.com/book/show/197697512-deviant-virtue
1 Last Shot (The Fight Game, #4);www.goodreads.com/book/show/175371869-1-last-shot
Veil of Monsters (The Wyern Clan #4);www.goodreads.com/book/show/134979216-veil-of-monsters
Fool Me Twice (Dark Double Duet #1);www.goodreads.com/book/show/76238854-fool-me-twice
Carlie's Coach (Silver Spoon Falls Falcons #3);www.goodreads.com/book/show/167238022-carlie-s-coach
Star Spear (Sun Serpent Saga, #2);www.goodreads.com/book/show/123168026-star-spear
Tainted Saints;www.goodreads.com/book/show/131114954-tainted-saints
How Jenna Became My Dilemma (Famously in Love, #2);www.goodreads.com/book/show/125484026-how-jenna-became-my-dilemma
Torn by Grace;www.goodreads.com/book/show/157826268-torn-by-grace
Reaper (Lotus MC, #1);www.goodreads.com/book/show/63902742-reaper
Repossess My Heart;www.goodreads.com/book/show/123284828-repossess-my-heart
Russian and Royally Complicated;www.goodreads.com/book/show/61835393-russian-and-royally-complicated
Positively, Penelope (Skymar, #2);www.goodreads.com/book/show/63354447-positively-penelope
The Silent Count (The League #3);www.goodreads.com/book/show/62875700-the-silent-count
Elija (Elyon's Warriors #3);www.goodreads.com/book/show/138169071-elija
A Divided Heart;www.goodreads.com/book/show/195648164-a-divided-heart
My Temptation;www.goodreads.com/book/show/108216269-my-temptation
Tall, Duke, and Scandalous (The Byronic Book Club #3);www.goodreads.com/book/show/63133073-tall-duke-and-scandalous
Court of Vice and Death (Blood and Salt #2);www.goodreads.com/book/show/130186793-court-of-vice-and-death
Accidentally in Love;www.goodreads.com/book/show/63428320-accidentally-in-love
Kissing Kosher;www.goodreads.com/book/show/62325757-kissing-kosher
Bad Intentions (Hellions of Hade Harbor #1);www.goodreads.com/book/show/169098587-bad-intentions
The One I Need (Rolling Hills, #2);www.goodreads.com/book/show/156480679-the-one-i-need
Mark Me (Immortal Vices and Virtues: Her Monstrous Mates, #4);www.goodreads.com/book/show/123568707-mark-me
Risky Activity (Inked Knight Records Book 2);www.goodreads.com/book/show/157664899-risky-activity
Sinner's Secret (Twisted Cross Ranch #1);www.goodreads.com/book/show/125438696-sinner-s-secret
Butcher & Blackbird (The Ruinous Love Trilogy, #1);www.goodreads.com/book/show/196915235-butcher-blackbird
My Sweetest Obsession (Billionaire Bossholes, #2);www.goodreads.com/book/show/123226430-my-sweetest-obsession
Who Let the Demon Out? (Monsterville, USA #10);www.goodreads.com/book/show/177993760-who-let-the-demon-out
Honeysuckles (Monster Stalker #1);www.goodreads.com/book/show/172267014-honeysuckles
"Hired Help (Kingswood Prep #4; Kingswood Queens, #2)";www.goodreads.com/book/show/150066974-hired-help
Rescuing Barbi (Guardian Hostage Rescue Specialists Bravo Team #6);www.goodreads.com/book/show/123013338-rescuing-barbi
Lessons to Learn (Sins & Secrets Standalone Romance #2);www.goodreads.com/book/show/125070314-lessons-to-learn
10 Inches;www.goodreads.com/book/show/122789221-10-inches
Beasts (Depraved Sinners #4.5);www.goodreads.com/book/show/198338122-beasts
King of Greed (Kings of Sin, #3);www.goodreads.com/book/show/124943221-king-of-greed
Unravel Me (Playing for Keeps, #3);www.goodreads.com/book/show/96606313-unravel-me
Reclaiming What’s Mine (Blackguard Security: Phantom #1);www.goodreads.com/book/show/144401503-reclaiming-what-s-mine
My Salvation (Bewitched and Bewildered #14);www.goodreads.com/book/show/150460235-my-salvation
Dealbreakers;www.goodreads.com/book/show/63242164-dealbreakers
Hold Me Closer, Fiery Phoenix (Monsterville, USA #9);www.goodreads.com/book/show/154189474-hold-me-closer-fiery-phoenix
The Hundred Loves of Juliet;www.goodreads.com/book/show/81068561-the-hundred-loves-of-juliet
Cruel Betrayal (Ruthless Desires, #5);www.goodreads.com/book/show/122755308-cruel-betrayal
Heartless Beloved (North Shore Stories #2);www.goodreads.com/book/show/141195592-heartless-beloved
Love to Hate You;www.goodreads.com/book/show/128681855-love-to-hate-you
Claimed by the Mobster;www.goodreads.com/book/show/195988327-claimed-by-the-mobster
Primal Beasts (Darkly Ever After, #3);www.goodreads.com/book/show/141691742-primal-beasts
Mafia Kingdom: A Mafia Romance (Manhattan Mafia Book 4);www.goodreads.com/book/show/63330423-mafia-kingdom
For Dear Life (Thornwood Academy #3);www.goodreads.com/book/show/124099011-for-dear-life
Ice Storm;www.goodreads.com/book/show/179000566-ice-storm
Dead Keen (Things Unseen, #2);www.goodreads.com/book/show/122950537-dead-keen
Moonlight Serenade (A Monster Romance Novella) (The Carnival of Curiosities Book 8);www.goodreads.com/book/show/177275800-moonlight-serenade-a-monster-romance-novella
Blacklisted : Wittmore University;www.goodreads.com/book/show/195802457-blacklisted
Play It Hard;www.goodreads.com/book/show/196755137-play-it-hard
Hiding Out in the Mountains (Greene Mountain Boys, #7);www.goodreads.com/book/show/195803626-hiding-out-in-the-mountains
King of Clubs (The Wicked Boys of Wonderland #2);www.goodreads.com/book/show/178543401-king-of-clubs
